URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=29627891,Ruban Jaune - Holders of the Ruban Jaune,bc6b2f9c-a290-4357-a9fc-6981238d3172,Ruban Jaune - WikipediaWikipedia,47,100,78
http://en.wikipedia.org/?curid=11776153,Fat March - Weight ins,0fc38206-7db4-4b0d-9310-5e6bca7672db,Fat March - WikipediaWikipedia,62,100,84
http://en.wikipedia.org/?curid=11611293,2003 Cricket World Cup Statistics,26ed4baf-4648-45eb-ba4c-6b58947ceae9,2003 Cricket World Cup statistics,100,61,76
http://en.wikipedia.org/?curid=52789609,1940 Big Ten Conference football season - Results and team statistics,1a94ffca-3c99-44f3-8b1d-3dda421a172a,1940 Big Ten Conference football season,72,100,88
http://en.wikipedia.org/?curid=23991403,Lleyton Hewitt,55271f78-7c33-49bc-8bf0-5e58b83fb21b,Lleyton Hewitt career statistics,61,84,74
http://en.wikipedia.org/?curid=21616107,James Wallwork - Electoral history,55a120a8-dbe0-4d2b-951c-fa6248eaf47a,James Wallwork,58,99,82
http://en.wikipedia.org/?curid=1557974,List Of Active Sumo Wrestlers,c64bd46e-c932-4fe6-8b21-371706cfe283,List of active sumo wrestlers,100,22,53
http://en.wikipedia.org/?curid=41601170,Sports in Cleveland - Past,166d4bc7-979a-41fe-80e8-e2bda58883c2,Sports in Cleveland,84,100,93
http://en.wikipedia.org/?curid=51063586,Teresa Recio,62b45d2e-cf70-4dbd-a5a7-99f31c163a3d,Spain at the 1998 European Athletics Championships - WikipediaWikipedia,19,23,21
http://en.wikipedia.org/?curid=33527910,List of flag bearers for Croatia at the Olympics - ,0180d90c-e8f0-498d-8f88-72b90a91fb02,List of flag bearers for Croatia at the Olympics,97,43,64
