URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=69323459,Bears–Packers rivalry - 1920s (Bears 7–6–3),c181b456-df34-438d-b57a-d6c3e8050bc0,Bears–Cardinals rivalry,52,33,40
http://en.wikipedia.org/?curid=53039593,1957 Big Ten Conference football season - Results and team statistics,6b966bad-4a00-4791-8870-59d82418126b,1957 Big Ten Conference football season,72,100,88
http://en.wikipedia.org/?curid=60183432,Wilmington District Brigade - Regiments,02d29cc8-119e-469b-8e53-789efc2e79d7,Wilmington District Brigade,82,100,92
http://en.wikipedia.org/?curid=13035867,Wong Chin Hung,31a05491-6300-48ae-bff4-b344511ecdc5,Wong Chin Hung,100,76,85
http://en.wikipedia.org/?curid=34822580,List of rolling stock preserved on the Severn Valley Railway - Coaching stock,be3d2104-2338-496d-b198-741eed61ebdc,List of rolling stock preserved on the Severn Valley Railway,88,17,45
http://en.wikipedia.org/?curid=25888043,Pioneer Conference (IHSAA) - Members,ae2829d0-e9a5-4915-b168-22a44b813670,Pioneer Conference (Indiana),75,65,69
http://en.wikipedia.org/?curid=606298,Tafea Province - Islands,1e9c118c-8d31-4df3-88d4-f7188715915d,Tafea Province,74,76,75
http://en.wikipedia.org/?curid=11482079,Phoenix Suns All - Time Roster,2afc1d41-5744-4ef2-9de1-30052f71ea7c,Phoenix Suns all-time roster,97,44,65
http://en.wikipedia.org/?curid=7954789,U15 Group of Canadian Research Universities - Membership,66c20046-d3b1-4dee-a622-f1f2d12d7dfa,U15 Group of Canadian Research Universities,87,96,92
http://en.wikipedia.org/?curid=69760696,1989 Karnataka Legislative Assembly election - Results,634d7aa0-7748-4bd1-bdc4-a6f3a5a6c611,1989 elections in India,39,91,70
