URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=29343319,Aaron Mooy - International goals,29b5cf42-e43c-4cbd-b66c-85b5b20b69f1,Aaron Mooy,48,100,63
http://en.wikipedia.org/?curid=741707,List of the largest villages in England - Contenders,40d9a18f-6435-4296-a87a-f44d8cf69190,List of the largest villages in England,86,71,81
http://en.wikipedia.org/?curid=13929534,Thunderbird Invitational - Winners,f5a4c74b-ad38-4fee-91b6-4701987e43cd,Thunderbird Invitational,83,93,86
http://en.wikipedia.org/?curid=11786940,2007 Utah Blaze Season,1d29c570-9ba5-4d76-835b-0221dae19a3a,2007 Utah Blaze season,100,100,100
http://en.wikipedia.org/?curid=38433171,Socialist Equality Party (United States) - Elections,7233a466-cf58-44e7-83a6-3af38cff2e89,Socialist Equality Party (United States),87,46,74
http://en.wikipedia.org/?curid=30275656,York Revolution - War of the Roses,df7e0115-59ca-4860-8e0f-bb0bf65872bf,Wars of the Roses,63,1,44
http://en.wikipedia.org/?curid=552381,Colonial Athletic Association - Current associate members,060617cf-d04b-4837-b9c8-46da68df2533,Coastal Athletic Association,59,25,48
http://en.wikipedia.org/?curid=17963395,1954 Ohio State Buckeyes Football Team,f7bae019-5cbc-40b1-81f0-acc56404c491,1954 Ohio State Buckeyes football team,100,27,78
http://en.wikipedia.org/?curid=18608488,Peter Feigl,8181b734-9f21-4ff9-adde-756a5a333214,Peter Feigl,100,63,88
http://en.wikipedia.org/?curid=478491,United Kingdom in the Eurovision Song Contest 1991 - Results,17ad6a9f-0ebd-4803-890c-4f0798f8a11f,United Kingdom in the Eurovision Song Contest 1991,91,100,93
