URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=18515909,1999 - 2000 Real Madrid C.F. Season,01f47de9-00f8-4690-9cef-2b27a9e66024,1999–2000 Real Madrid CF season,91,60,81
http://en.wikipedia.org/?curid=18602462,Netherlands At The 2008 Summer Paralympics,f20b9828-f95a-437a-bdf3-71ab69a22773,Netherlands at the 2008 Summer Paralympics,100,88,96
http://en.wikipedia.org/?curid=16434052,2000 Arizona Cardinals Season,07a3632a-0e74-4431-8faf-f35b7907010c,2000 Arizona Cardinals season,100,63,88
http://en.wikipedia.org/?curid=11349275,Nelson Leafs,930ba02c-6bdd-4b6c-949a-faba2e9cecfb,Nelson Leafs,100,29,78
http://en.wikipedia.org/?curid=31468646,List of scandals in India - Notable scandals,d70482af-c8d9-41cb-84eb-ae12038fc622,List of scandals in India,72,0,50
http://en.wikipedia.org/?curid=10746200,1925 Vfl Season,4f8edbb2-0e23-46f7-8225-6ce6ba203cb7,1925 VFL season,100,69,90
http://en.wikipedia.org/?curid=1092055,Uganda National Football Team,9321f875-36cd-47ab-a9d8-06745da6a8eb,Uganda national football team,100,24,77
http://en.wikipedia.org/?curid=14014822,List of Benedictine colleges and universities - Institutions,fbd4fd23-e4da-4051-90d1-afcb75e1b838,List of Benedictine colleges and universities,86,99,89
http://en.wikipedia.org/?curid=30957504,List of cities in Vietnam - Municipalities,1180e409-f7f6-4568-9a2f-fc82fc2c280e,Municipalities of Vietnam,42,10,32
http://en.wikipedia.org/?curid=33609233,1974 Australian Rally Championship - Round Two – Akademos Rally,518307e2-8fdb-463a-b250-2a97be3131b4,1974 Australian Rally Championship - WikipediaWikipedia,68,100,77
