URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=38662839,Transmembrane Protein 205 - Homology,773e4ed9-ac21-4c7c-affd-908182a83afb,Transmembrane Protein 205,82,82,82
http://en.wikipedia.org/?curid=18625531,Swimming at the 2008 Summer Olympics – Women's 100 metre butterfly - Final,02739687-09bc-4ff5-b4dd-b54b3008c130,Swimming at the 2008 Summer Olympics – Women's 100 ...,80,95,84
http://en.wikipedia.org/?curid=58743,Marburg virus disease - Epidemiology,5c9a81da-426c-4565-873a-942e37b5e12b,Marburg virus disease,74,99,81
http://en.wikipedia.org/?curid=51177786,List of sports venues in Yerevan - Stadiums,b2ec4e31-3163-40f7-ab91-c1a806bba802,List of sports venues in Yerevan,85,95,88
http://en.wikipedia.org/?curid=13883437,2006 - 07 Montenegrin Cup,6147cd13-15fb-4a5a-b91a-d26fe4401a83,2006–07 Montenegrin Cup,92,32,73
http://en.wikipedia.org/?curid=47494021,2015 World Championships in Athletics – Women's shot put - Final,3c4310e1-9634-44d5-9cc2-2c836113c739,2015 World Championships in Athletics – Women's shot put,93,93,93
http://en.wikipedia.org/?curid=7034890,List of 30 Rock episodes - Season 2 (2007–08),a2290dd3-179f-469a-b84f-838335836f52,List of 30 Rock episodes,70,100,79
http://en.wikipedia.org/?curid=11044765,Northern Nevada 4A Region,268fbe1b-18b8-4553-8577-2d7e3559e94f,Northern Nevada 4A Region,100,92,97
http://en.wikipedia.org/?curid=1249698,Fm - And Tv - Mast Kosztowy,75f8661e-5704-433f-ba0b-88b1999fdc37,FM- and TV-mast Kosztowy,94,85,91
http://en.wikipedia.org/?curid=10710364,Religion In India,52abed68-fdd6-45ad-bc9d-86c222fe09b4,Religion in India,100,71,91
