URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=12093691,1948 Baa Draft,8a8c8c96-0066-40f1-8202-228a6732c937,1948 BAA draft,100,91,94
http://en.wikipedia.org/?curid=255205,Heartland Collegiate Athletic Conference - Member schools,3d9430f2-ed46-467a-87f6-ed6ee5de0f8c,Heartland Collegiate Athletic Conference,82,70,74
http://en.wikipedia.org/?curid=57731324,Miss Vermont's Outstanding Teen - Winners,36a38505-d411-455b-92ba-56033ab565c3,Miss Vermont's Outstanding Teen,86,43,60
http://en.wikipedia.org/?curid=33178663,List of American Horror Story episodes - Season 6: Roanoke (2016),c8284fb9-9bb7-41aa-b61b-af55aebd0208,List of American Horror Story episodes,74,100,89
http://en.wikipedia.org/?curid=11801035,2007–08 Montreal Canadiens season - March,e1e92be8-c0d7-4acf-8c53-8f601bbecad1,2007–08 Montreal Canadiens season,89,80,83
http://en.wikipedia.org/?curid=38337782,Romain Dumas - 24 Hours of Le Mans results,735c0376-1db3-42fb-8369-986d352290a0,Complete 24 Hours of Le...,50,78,66
http://en.wikipedia.org/?curid=16903,Kuomintang,5d25a3ca-c07d-44c3-bfdf-8e2653d45510,Kuomintang,100,13,47
http://en.wikipedia.org/?curid=57093235,K3 League - Members for 2018 season,b05762bc-9316-44ed-ad3c-bfa4c7fd7e2f,2018 K3 League Basic,47,34,39
http://en.wikipedia.org/?curid=25220821,2010 Isle Of Man Tt,26cdae7c-7139-4c25-8d6c-7b0746dd33a8,2010 Isle of Man TT,100,61,76
http://en.wikipedia.org/?curid=18228282,Fiba World Olympic Qualifying Tournament For Men 2008 Squads,a99a8a8c-8b3d-49c2-9a17-254ecf99c1ab,FIBA World Olympic Qualifying Tournament for Men 2008 ...,92,69,78
