URL,title,table_id,matched_title,title_similarity,table_similarity,overall_similarity
http://en.wikipedia.org/?curid=1628607,Juli Inkster,4feb4092-a09f-41ce-810a-2244889a58d2,Juli Inkster,100,43,82
http://en.wikipedia.org/?curid=11545282,Utah Jazz All - Time Roster,7fb1cb31-110d-4d6f-8d82-e5029b821531,Utah Jazz all-time roster,96,52,82
http://en.wikipedia.org/?curid=26808178,List Of Blue Mountain State Episodes,468ee216-07eb-44ff-a515-16530c120521,List of Blue Mountain State episodes,100,19,75
http://en.wikipedia.org/?curid=54706901,2017 World Championships in Athletics – Men's 100 metres - Final,50c3f1ec-3067-4143-9637-6b2706de7993,2017 World Championships in Athletics – Men's 100 metres,93,94,93
http://en.wikipedia.org/?curid=1906090,Democratic Alternative (Malta) - General elections,5dd77ca4-301c-411e-9ba6-dbb6310545dc,Democratic Alternative (Malta),75,98,81
http://en.wikipedia.org/?curid=635171,2003 Malaysian Grand Prix - Qualifying,8f48cc2c-307a-4339-af22-09cd6a3c03ec,2003 Malaysian Grand Prix,79,86,81
http://en.wikipedia.org/?curid=43982382,Melodifestivalen 2015 - Schedule and ratings,fcd1aa70-4093-4154-b6b1-5b37d62f0fef,Melodifestivalen 2015,65,90,72
http://en.wikipedia.org/?curid=10830492,Iran At The 1994 Asian Games,c10d902a-d3ee-448b-a5f4-08a1f28f7980,Iran at the 1994 Asian Games,100,49,84
http://en.wikipedia.org/?curid=12988799,1999 - 2000 Manchester United F.C. Season,d880a647-4f2a-4602-97b9-4af86bda240f,1999–2000 Manchester United F.C. season,95,94,94
http://en.wikipedia.org/?curid=2144389,List Of Pokémon Theme Songs,584fafd4-f520-4cc5-a796-129012bcfb3f,List of Pokémon theme songs,100,9,72
